POLR1A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TMPRSS4,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
TAF9,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TERF2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AKAP2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ACADVL,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GTF2H5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
JB155089,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZBTB8OS,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR17HG,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SDR16C5,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SMCO2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
HAUS4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZNF710,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ANKRD20A5P,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
EMC9,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
EMR2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KIAA0319L,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DOPEY2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
AK311558,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SDHD,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SUMF1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
OSM,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
OPN3,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
DAGLB,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PPFIBP1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRIM63,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LYPD3,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
C10orf53,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BCL7A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TCF19,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SAT2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
RMDN3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DQ577541,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
KIAA0753,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MICA,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C15orf38,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FIS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KCNV2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
CLPS,1,,1,1,,1,1,1,1,,1,1,1,1,0,1,0,1,1,1
PPCDC,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FOXN2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
NT5E,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CD83,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IL18,1,,0,0,,1,1,1,0,,1,0,1,0,1,0,0,0,0,0
VPS16,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC100128398,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SNORD114-10,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
IGFBP2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DQ595554,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
AX747590,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SIGLEC1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
CD93,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SULF2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CEP164,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TOR2A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
ZNF136,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TUSC7,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MGP,1,,0,1,,1,1,1,1,,1,1,1,1,1,0,0,1,0,0
FAM86HP,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRPC1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CCDC144A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MAPK7,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DQ571241,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
RRAGC,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
PARD6A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BC044934,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC157381,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
NUB1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR762,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SYNGR4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
WIF1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GCH1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLC44A5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GPRIN2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CPA4,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MELK,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IL15RA,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CUL3,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
HMBOX1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PODXL,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CCT6B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
COMTD1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MUC20,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GPX2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
ITK,0,,1,0,,0,0,0,0,,0,0,0,0,0,1,1,0,1,1
PCDHA12,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MSTO2P,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DEFA5,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
NR2F2-AS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRHDE,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ITGB2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
UQCRQ,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CSRP2BP,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
PHPT1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KAT5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC652276,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ERH,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LAMA1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PARVB,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GIMAP6,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LOC100506207,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC220729,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LIPT1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GRIN2A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MAN2C1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
NSUN5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SF3B5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZNF713,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
PIP5K1P1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MYC,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZNF18,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
NRXN1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SPDYA,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DECR2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLC37A1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SPTLC3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SUPT16H,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ULBP1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AGBL1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
OIP5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IL10RB,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C1orf180,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
OTUB2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ARHGAP10,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
VWA3A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SPIC,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LOC100133286,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
DQ582977,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
DPY19L2P2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRAPPC6A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C21orf2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CEMP1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LIN7B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
E2F7,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC100288911,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLC23A3,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GPR160,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LAMA3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
APOBEC3F,1,,1,1,,1,1,1,1,,1,1,1,1,1,0,0,1,0,1
THEMIS2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
COCH,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SCGB1D2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LZTS3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C6orf170,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KLK9,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LOC728024,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LOC154092,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
LOC158376,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GPD1L,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,0,0,0
KIF9-AS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
VPS37B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ATG3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ADAMTS17,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SNORD50B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
NDUFV2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KLHDC2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MATN4,0,,0,0,,0,0,0,0,,0,1,0,1,1,0,0,0,1,0
DQ599242,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BLK,1,,1,1,,1,1,1,1,,1,0,1,1,1,1,1,1,1,1
GBP4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GPM6A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SMIM1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PKP2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
HRASLS,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FSD1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MMP1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SFXN3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CA12,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ST6GALNAC3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SPINK13,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
NCOA6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PPP4R1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR4441,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MAN1A2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BC048278,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IKBKAP,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MROH5,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
UPF1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZSWIM4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
WNT16,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR518D,1,,1,1,,1,1,0,1,,1,0,0,1,0,1,1,1,1,1
SNW1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IL18RAP,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
RPP30,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CDC40,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLAMF6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SETD3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FLJ46361,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MIR326,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
ELK4,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
ACOX3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC100506585,1,,0,0,,0,0,1,0,,1,0,0,1,1,0,0,0,0,0
TRIM47,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRIM6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0
ZNF846,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DQ574263,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SMURF2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ADAD1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
KRTAP13-2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
TOR1A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRPV1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GPBP1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ADAMTS12,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PES1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AVL9,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
WFS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TBC1D16,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CC2D1B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PABPN1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SLC25A30,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLCO1C1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
DQ571410,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SLC22A5,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SYN2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KIF23,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ANKRD65,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
QSOX2,1,,1,1,,1,1,1,1,,1,1,1,1,1,0,1,1,1,1
URB2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PHAX,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
STK24,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SPEG,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DACT2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AAAS,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ABCD3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PARVG,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FIG4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TMCO6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
IGHMBP2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DCTN4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC100506804,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KCNH3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
EIF2AK2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AP1S3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PAM,1,,1,1,,1,1,1,1,,1,1,1,1,1,0,1,1,1,1
NUTF2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LINC00340,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLC39A4,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
CITED2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C12orf49,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GRM3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR641,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GLYCAM1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GPIHBP1,1,,1,1,,1,1,1,1,,1,1,1,1,1,0,1,1,1,1
FNDC4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GRAMD1B,0,,0,1,,0,0,1,0,,0,1,0,0,1,0,0,1,0,0
PCED1B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SIAH2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GDPD4,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
ATP5A1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MMP3,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
CRHR1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AL162052,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
BC050344,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
WDR70,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZFAND1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C3orf49,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LOC146880,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
RINT1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
KIAA0408,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
F13A1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SLC10A1,1,,0,1,,1,1,1,0,,1,1,1,1,1,0,0,0,0,0
GIPC2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
XPO6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LCE1A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
DUSP3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ANKMY1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C7orf50,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BBS9,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
UNC119B,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
C9orf72,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ENTPD6,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BC005018,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
FAHD2B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ERCC4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
HMHA1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BC039313,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
HACL1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
EXD1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
RAD23A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
HAUS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MIR34A,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
FAM83B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PPP5C,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
RNASEH2C,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C9orf153,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
GHITM,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
NDUFB7,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ADCYAP1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
AF070569,0,,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0
AX747968,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SP110,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DHH,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
AGRN,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
WDR33,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CEP290,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
FAM171B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
PRPS1L1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MIR5090,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
GPR97,1,,1,1,,1,1,1,1,,1,1,1,1,1,0,1,1,0,1
TLR10,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
SLC30A8,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
HIC1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
OR6C2,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
RXFP4,1,,0,1,,1,1,1,1,,1,1,1,1,1,0,0,1,0,0
API5,1,,0,0,,1,0,0,0,,1,0,0,1,1,0,1,1,0,0
NKX2-3,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
ZNF790-AS1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
SHQ1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
C5orf51,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
MOV10L1,0,,0,0,,0,0,0,0,,1,1,0,1,0,0,0,1,0,0
DCAF13P3,1,,0,1,,1,1,1,1,,1,1,1,1,1,1,0,1,1,1
RFPL1S,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
NELFA,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DDI1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
FAM117A,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CDON,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
TRIM73,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
MMP14,0,,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0
DYNC1LI1,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
BIVM,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
LHX4,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
CXCL2,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
DQ598082,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,0,1,1
RAB2B,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
